grid_id,row,col,population
0,40,38,4
1,40,39,0
2,40,40,3
3,41,38,4
4,41,39,102
5,41,40,10
6,41,41,3
7,42,37,6
8,42,38,16
9,42,39,44
10,42,40,9
11,42,41,0
12,42,42,3
13,43,37,0
14,43,38,0
15,43,39,2
16,43,40,0
17,43,41,44
18,43,42,0
19,43,43,33
20,44,30,0
21,44,31,16
22,44,32,120
23,44,33,3
24,44,34,10
25,44,35,19
26,44,36,10
27,44,37,1
28,44,38,62
29,44,39,1
30,44,40,2
31,44,41,0
32,44,42,5
33,44,43,33
34,44,44,0
35,45,30,0
36,45,31,94
37,45,32,249
38,45,33,0
39,45,34,3
40,45,35,0
41,45,36,12
42,45,37,1
43,45,38,12
44,45,39,0
45,45,40,25
46,45,41,63
47,45,42,5
48,45,43,19
49,45,44,8
50,46,30,1
51,46,31,0
52,46,32,53
53,46,33,4
54,46,34,0
55,46,35,25
56,46,36,82
57,46,37,76
58,46,38,0
59,46,39,0
60,46,40,27
61,46,41,71
62,46,42,32
63,46,43,0
64,46,44,0
65,46,45,4
66,46,46,1
67,46,47,0
68,46,48,29
69,46,49,1
70,46,50,3
71,46,51,1
72,46,52,9
73,46,53,11
74,47,30,0
75,47,31,1
76,47,32,84
77,47,33,133
78,47,34,0
79,47,35,0
80,47,36,91
81,47,37,95
82,47,38,260
83,47,39,112
84,47,40,62
85,47,41,0
86,47,42,0
87,47,43,6
88,47,44,78
89,47,45,31
90,47,46,0
91,47,47,3
92,47,48,14
93,47,49,0
94,47,50,0
95,47,51,9
96,47,52,0
97,47,53,0
98,48,29,0
99,48,30,1
100,48,31,0
101,48,32,130
102,48,33,79
103,48,34,1
104,48,35,57
105,48,36,6
106,48,37,109
107,48,38,32
108,48,39,0
109,48,40,255
110,48,41,241
111,48,42,46
112,48,43,52
113,48,44,0
114,48,45,90
115,48,46,23
116,48,47,5
117,48,48,42
118,48,49,4
119,48,50,0
120,48,51,0
121,48,52,116
122,48,53,1
123,49,26,15
124,49,29,4
125,49,30,47
126,49,31,42
127,49,32,365
128,49,33,247
129,49,34,24
130,49,35,7
131,49,36,0
132,49,37,96
133,49,38,0
134,49,39,90
135,49,40,141
136,49,41,0
137,49,42,24
138,49,43,334
139,49,44,432
140,49,45,336
141,49,46,151
142,49,47,33
143,49,48,61
144,49,49,0
145,49,50,0
146,49,51,158
147,49,52,139
148,49,53,69
149,50,25,9
150,50,26,4
151,50,27,4
152,50,28,0
153,50,29,0
154,50,30,4
155,50,31,3
156,50,32,188
157,50,33,372
158,50,34,252
159,50,35,2
160,50,36,0
161,50,37,1
162,50,38,1
163,50,39,0
164,50,40,9
165,50,41,60
166,50,42,0
167,50,43,619
168,50,44,1148
169,50,45,745
170,50,46,560
171,50,47,219
172,50,48,127
173,50,49,46
174,50,50,3
175,50,51,40
176,50,52,152
177,50,53,0
178,51,24,44
179,51,25,172
180,51,26,221
181,51,27,0
182,51,28,56
183,51,29,15
184,51,30,47
185,51,31,0
186,51,32,0
187,51,33,82
188,51,34,31
189,51,35,48
190,51,36,125
191,51,37,0
192,51,38,72
193,51,39,46
194,51,40,0
195,51,41,0
196,51,42,4
197,51,43,406
198,51,44,723
199,51,45,1098
200,51,46,639
201,51,47,302
202,51,48,221
203,51,49,110
204,51,50,0
205,51,51,0
206,51,52,0
207,51,53,0
208,52,23,45
209,52,24,0
210,52,25,13
211,52,26,115
212,52,27,128
213,52,28,3
214,52,29,0
215,52,30,73
216,52,31,43
217,52,32,0
218,52,33,3
219,52,34,0
220,52,35,64
221,52,36,122
222,52,37,35
223,52,38,41
224,52,39,156
225,52,40,0
226,52,41,5
227,52,42,2
228,52,43,219
229,52,44,176
230,52,45,295
231,52,46,209
232,52,47,160
233,52,48,0
234,52,49,0
235,52,50,0
236,52,51,0
237,52,52,0
238,52,53,0
239,52,54,0
240,52,55,0
241,52,56,0
242,52,57,0
243,53,24,47
244,53,25,386
245,53,26,131
246,53,27,45
247,53,28,158
248,53,29,305
249,53,30,282
250,53,31,99
251,53,32,49
252,53,33,15
253,53,34,135
254,53,35,25
255,53,36,247
256,53,37,169
257,53,38,1
258,53,39,0
259,53,40,1
260,53,41,0
261,53,42,4
262,53,43,17
263,53,44,0
264,53,45,215
265,53,46,5
266,53,47,0
267,53,48,0
268,53,49,0
269,53,50,0
270,53,51,0
271,53,52,0
272,53,53,0
273,53,54,0
274,53,55,0
275,53,56,0
276,53,57,0
277,53,58,16
278,54,24,2
279,54,25,96
280,54,26,45
281,54,27,4
282,54,28,37
283,54,29,1147
284,54,30,373
285,54,31,482
286,54,32,50
287,54,33,15
288,54,34,32
289,54,35,25
290,54,36,0
291,54,37,15
292,54,38,0
293,54,39,97
294,54,40,0
295,54,41,47
296,54,42,0
297,54,43,7
298,54,44,118
299,54,45,140
300,54,46,57
301,54,47,0
302,54,48,0
303,54,49,14
304,54,50,0
305,54,51,0
306,54,52,0
307,54,53,0
308,54,54,0
309,54,55,0
310,54,56,0
311,54,57,0
312,54,58,0
313,54,59,0
314,54,60,48
315,55,25,3
316,55,26,143
317,55,27,26
318,55,28,394
319,55,29,749
320,55,30,945
321,55,31,547
322,55,32,38
323,55,33,253
324,55,34,95
325,55,35,0
326,55,36,0
327,55,37,1
328,55,38,2
329,55,39,3
330,55,40,0
331,55,41,69
332,55,42,0
333,55,43,20
334,55,44,73
335,55,45,58
336,55,46,0
337,55,47,0
338,55,48,0
339,55,49,0
340,55,50,0
341,55,51,1
342,55,52,0
343,55,53,5
344,55,54,0
345,55,55,0
346,55,56,0
347,55,57,0
348,55,58,0
349,55,59,14
350,55,60,0
351,55,61,0
352,56,25,0
353,56,26,507
354,56,27,340
355,56,28,208
356,56,29,946
357,56,30,1023
358,56,31,691
359,56,32,30
360,56,33,61
361,56,34,4
362,56,35,14
363,56,36,76
364,56,37,0
365,56,38,0
366,56,39,4
367,56,40,0
368,56,41,0
369,56,42,113
370,56,43,173
371,56,44,277
372,56,45,0
373,56,46,0
374,56,47,0
375,56,48,0
376,56,49,0
377,56,50,0
378,56,51,0
379,56,52,0
380,56,53,6
381,56,54,32
382,56,55,23
383,56,56,27
384,56,57,27
385,56,58,131
386,56,59,288
387,56,60,194
388,56,61,30
389,56,62,0
390,56,63,0
391,57,26,2
392,57,27,55
393,57,28,0
394,57,29,271
395,57,30,780
396,57,31,965
397,57,32,13
398,57,33,15
399,57,34,48
400,57,35,0
401,57,36,88
402,57,37,20
403,57,38,3
404,57,39,0
405,57,40,0
406,57,41,0
407,57,42,148
408,57,43,110
409,57,44,0
410,57,45,0
411,57,46,0
412,57,47,0
413,57,48,0
414,57,49,0
415,57,50,0
416,57,51,24
417,57,52,281
418,57,53,0
419,57,54,120
420,57,55,254
421,57,56,393
422,57,57,60
423,57,58,124
424,57,59,2
425,57,60,2
426,57,61,0
427,57,62,0
428,57,63,0
429,57,64,10
430,58,26,0
431,58,27,0
432,58,28,0
433,58,29,343
434,58,30,1172
435,58,31,754
436,58,32,6
437,58,33,13
438,58,34,0
439,58,35,0
440,58,36,14
441,58,37,5
442,58,38,0
443,58,39,1
444,58,40,0
445,58,41,0
446,58,42,419
447,58,43,90
448,58,44,65
449,58,45,0
450,58,46,0
451,58,47,0
452,58,48,0
453,58,49,0
454,58,50,0
455,58,51,73
456,58,52,201
457,58,53,117
458,58,54,96
459,58,55,182
460,58,56,170
461,58,57,0
462,58,58,0
463,58,59,4
464,58,60,0
465,58,61,0
466,58,62,3
467,58,63,0
468,58,64,0
469,59,25,101
470,59,26,235
471,59,27,0
472,59,28,5
473,59,29,0
474,59,30,25
475,59,31,77
476,59,32,4
477,59,33,0
478,59,34,6
479,59,35,3
480,59,36,2
481,59,37,0
482,59,38,268
483,59,39,61
484,59,40,0
485,59,41,10
486,59,42,3
487,59,43,7
488,59,44,0
489,59,45,0
490,59,46,0
491,59,47,0
492,59,48,0
493,59,49,538
494,59,50,146
495,59,51,215
496,59,52,95
497,59,53,1
498,59,54,13
499,59,55,2
500,59,56,17
501,59,57,3
502,59,58,0
503,59,59,79
504,59,60,0
505,59,61,0
506,59,62,152
507,59,63,0
508,59,64,0
509,60,25,0
510,60,26,75
511,60,27,20
512,60,28,0
513,60,29,0
514,60,30,0
515,60,31,0
516,60,32,11
517,60,33,28
518,60,34,3
519,60,35,8
520,60,36,2
521,60,37,16
522,60,38,438
